architecture,scenario,round,n_clients,clients_participated,duration_sec,success,test_acc,test_loss,bytes_to_aggregator,bytes_p2p_direct,bytes_relay,timestamp
B,e7_airmlp_iid,1,10,10,1.4311709280009381,True,0.7804945054945055,0.49871535006460255,139690,139690,0,1781350022.4271495
B,e7_airmlp_iid,2,10,10,1.1723608609900111,True,0.921978021978022,0.26243612592691906,139690,139690,0,1781350023.599741
B,e7_airmlp_iid,3,10,10,1.2715866770013236,True,0.9615384615384616,0.19874171342823532,139690,139690,0,1781350024.871517
B,e7_airmlp_iid,4,10,10,1.1659143620054238,True,0.9901098901098901,0.16518883125467615,139690,139690,0,1781350026.0376303
B,e7_airmlp_iid,5,10,10,1.3429491479910212,True,0.9835164835164835,0.15844171869230794,139690,139690,0,1781350027.380769
B,e7_airmlp_iid,6,10,10,1.1784005829977104,True,0.9873626373626374,0.14414743352067338,139690,139690,0,1781350028.5593882
B,e7_airmlp_iid,7,10,10,1.2564400190021843,True,0.9892857142857143,0.13989969963555807,139690,139690,0,1781350029.8161998
B,e7_airmlp_iid,8,10,10,1.2506863299931865,True,0.9832417582417582,0.1393471497264537,139690,139690,0,1781350031.0671906
B,e7_airmlp_iid,9,10,10,1.329834218005999,True,0.9917582417582418,0.13409348460999165,139690,139690,0,1781350032.4741225
B,e7_airmlp_iid,10,10,10,1.2325692440062994,True,0.9917582417582418,0.13210346466237372,139690,139690,0,1781350033.7068841
B,e7_airmlp_iid,11,10,10,1.3032474780047778,True,0.9967032967032967,0.12756013775264824,139690,139690,0,1781350035.0103269
B,e7_airmlp_iid,12,10,10,1.2480063639959553,True,0.9895604395604396,0.13582236629266006,139690,139690,0,1781350036.2585588
B,e7_airmlp_iid,13,10,10,1.2212319249956636,True,0.9923076923076923,0.12663763332497943,139690,139690,0,1781350037.4802182
B,e7_airmlp_iid,14,10,10,1.2058973550010705,True,0.9942307692307693,0.12923301520583394,139690,139690,0,1781350038.68633
B,e7_airmlp_iid,15,10,10,1.2251582890021382,True,0.9843406593406593,0.13161756917015538,139690,139690,0,1781350039.9117012
B,e7_airmlp_iid,16,10,10,1.2501197750098072,True,0.9804945054945055,0.13262458469841507,139690,139690,0,1781350041.1620445
B,e7_airmlp_iid,17,10,10,1.241173479007557,True,0.9945054945054945,0.12118257662424674,139690,139690,0,1781350042.4034138
B,e7_airmlp_iid,18,10,10,1.1979292779869866,True,0.9821428571428571,0.13113549931363744,139690,139690,0,1781350043.601659
B,e7_airmlp_iid,19,10,10,1.2616862060094718,True,0.9648351648351648,0.13602834379935003,139690,139690,0,1781350044.8635569
B,e7_airmlp_iid,20,10,10,1.242461115005426,True,0.9851648351648352,0.12726125188253737,139690,139690,0,1781350046.1062534
B,e7_airmlp_iid,21,10,10,1.1735917250043713,True,0.9925824175824176,0.12318345809375847,139690,139690,0,1781350047.2800474
B,e7_airmlp_iid,22,10,10,1.1388992160063935,True,0.9881868131868132,0.1298600360914901,139690,139690,0,1781350048.4191797
B,e7_airmlp_iid,23,10,10,1.3193440030008787,True,0.9857142857142858,0.12272466408027398,139690,139690,0,1781350049.7387474
B,e7_airmlp_iid,24,10,10,1.157740720998845,True,0.9887362637362638,0.12088539195912225,139690,139690,0,1781350050.896677
B,e7_airmlp_iid,25,10,10,1.1632543270097813,True,0.9950549450549451,0.11882038163942295,139690,139690,0,1781350052.060114
B,e7_airmlp_iid,26,10,10,1.2610617219906999,True,0.9857142857142858,0.12333149186202458,139690,139690,0,1781350053.32137
B,e7_airmlp_iid,27,10,10,1.1509820399951423,True,0.989010989010989,0.12373874537892394,139690,139690,0,1781350054.4726985
B,e7_airmlp_iid,28,10,10,1.2087184690026334,True,0.9898351648351649,0.12118803414997163,139690,139690,0,1781350055.6816223
B,e7_airmlp_iid,29,10,10,1.1538311729964335,True,0.9843406593406593,0.12812802952069502,139690,139690,0,1781350056.835813
B,e7_airmlp_iid,30,10,10,1.2745193830050994,True,0.9807692307692307,0.12670760858844926,139690,139690,0,1781350058.110542
B,e7_airmlp_iid,31,10,10,1.3166899669886334,True,0.9821428571428571,0.12660212926157227,139690,139690,0,1781350059.427479
B,e7_airmlp_iid,32,10,10,1.152774906004197,True,0.9843406593406593,0.12480859325809793,139690,139690,0,1781350060.5804954
B,e7_airmlp_iid,33,10,10,1.1738623440032825,True,0.9925824175824176,0.11514438656005231,139690,139690,0,1781350061.754552
B,e7_airmlp_iid,34,10,10,1.1651453480008058,True,0.9870879120879121,0.12371548731903453,139690,139690,0,1781350063.0051074
B,e7_airmlp_iid,35,10,10,1.2082370690040989,True,0.9931318681318682,0.11908609421698602,139690,139690,0,1781350064.2135696
B,e7_airmlp_iid,36,10,10,1.1656740420003189,True,0.9903846153846154,0.11769091482018376,139690,139690,0,1781350065.3794632
B,e7_airmlp_iid,37,10,10,1.4158227139996598,True,0.978021978021978,0.12484813507769134,139690,139690,0,1781350066.795478
B,e7_airmlp_iid,38,10,10,1.470182745004422,True,0.9917582417582418,0.11815721489243455,139690,139690,0,1781350068.2658532
B,e7_airmlp_iid,39,10,10,1.183073563996004,True,0.9945054945054945,0.12048133657528803,139690,139690,0,1781350069.4491322
B,e7_airmlp_iid,40,10,10,1.2732474450021982,True,0.9945054945054945,0.11142602132244425,139690,139690,0,1781350070.7226245
B,e7_airmlp_iid,41,10,10,1.3528636410046602,True,0.9903846153846154,0.11692437152941149,139690,139690,0,1781350072.0757225
B,e7_airmlp_iid,42,10,10,1.6040862850059057,True,0.9821428571428571,0.12105512566618867,139690,139690,0,1781350073.6801064
