architecture,scenario,round,n_clients,clients_participated,duration_sec,success,test_acc,test_loss,bytes_to_aggregator,bytes_p2p_direct,bytes_relay,timestamp
B,e7_airmlp_geographic,1,10,10,6.832702732004691,True,0.7903846153846154,0.5653893031916776,139690,139690,0,1781349949.898949
B,e7_airmlp_geographic,2,10,10,1.4319381059904117,True,0.9043956043956044,0.2831970078277064,139690,139690,0,1781349951.3311112
B,e7_airmlp_geographic,3,10,10,1.7293954210035736,True,0.935989010989011,0.21535042642237065,139690,139690,0,1781349953.0607502
B,e7_airmlp_geographic,4,10,10,2.1113619990064763,True,0.9241758241758242,0.1955260402881182,139690,139690,0,1781349955.1724029
B,e7_airmlp_geographic,5,10,10,1.5527659810031764,True,0.9604395604395605,0.18395220637321472,139690,139690,0,1781349956.7254314
B,e7_airmlp_geographic,6,10,10,1.4391746199980844,True,0.9571428571428572,0.17611855756450484,139690,139690,0,1781349958.164836
B,e7_airmlp_geographic,7,10,10,1.3856424690020503,True,0.9554945054945055,0.16886408692532842,139690,139690,0,1781349959.5506656
B,e7_airmlp_geographic,8,10,10,1.5325943279895,True,0.9596153846153846,0.17507928848921597,139690,139690,0,1781349961.083442
B,e7_airmlp_geographic,9,10,10,1.2484305939869955,True,0.9414835164835165,0.16585349250625778,139690,139690,0,1781349962.332075
B,e7_airmlp_geographic,10,10,10,1.4924858070007758,True,0.9848901098901099,0.15653325352039965,139690,139690,0,1781349963.8248074
B,e7_airmlp_geographic,11,10,10,1.363674420004827,True,0.9403846153846154,0.17157402614970785,139690,139690,0,1781349965.1887085
B,e7_airmlp_geographic,12,10,10,1.4216620240040356,True,0.9585164835164836,0.16533383641924176,139690,139690,0,1781349966.6105683
B,e7_airmlp_geographic,13,10,10,1.4603527110011782,True,0.9565934065934066,0.15593140567397024,139690,139690,0,1781349968.0712016
B,e7_airmlp_geographic,14,10,10,1.5795119729882572,True,0.948076923076923,0.16187636193993327,139690,139690,0,1781349969.6510108
B,e7_airmlp_geographic,15,10,10,1.8518508499983,True,0.9560439560439561,0.16095276579752074,139690,139690,0,1781349971.5031118
B,e7_airmlp_geographic,16,10,10,1.4516502600017702,True,0.9557692307692308,0.15348754381085492,139690,139690,0,1781349973.056865
B,e7_airmlp_geographic,17,10,10,1.6796793840039754,True,0.9631868131868132,0.15149633828755263,139690,139690,0,1781349974.7367568
B,e7_airmlp_geographic,18,10,10,1.6611624410143122,True,0.9686813186813187,0.1462359694989173,139690,139690,0,1781349976.3981519
B,e7_airmlp_geographic,19,10,10,1.2899996079941047,True,0.9524725274725274,0.15496165248063895,139690,139690,0,1781349977.6883545
B,e7_airmlp_geographic,20,10,10,1.3417596179933753,True,0.957967032967033,0.1563799119585163,139690,139690,0,1781349979.0303223
B,e7_airmlp_geographic,21,10,10,1.5796810119936708,True,0.9527472527472527,0.16095136872359683,139690,139690,0,1781349980.610227
B,e7_airmlp_geographic,22,10,10,1.5235011849872535,True,0.9535714285714286,0.16075480462430597,139690,139690,0,1781349982.1339345
B,e7_airmlp_geographic,23,10,10,1.337808223994216,True,0.9634615384615385,0.15564703938070235,139690,139690,0,1781349983.4720404
B,e7_airmlp_geographic,24,10,10,1.274831060989527,True,0.9560439560439561,0.15604814241875659,139690,139690,0,1781349984.7470603
B,e7_airmlp_geographic,25,10,10,1.549112836990389,True,0.9585164835164836,0.15625424221321776,139690,139690,0,1781349986.2963812
B,e7_airmlp_geographic,26,10,10,1.3339354080089834,True,0.9678571428571429,0.1455331971684655,139690,139690,0,1781349987.6306674
B,e7_airmlp_geographic,27,10,10,1.2486434730089968,True,0.9543956043956044,0.16072124406531618,139690,139690,0,1781349988.8795033
B,e7_airmlp_geographic,28,10,10,1.2138922519952757,True,0.9626373626373627,0.14888942258043603,139690,139690,0,1781349990.0936594
B,e7_airmlp_geographic,29,10,10,1.184318034996977,True,0.9678571428571429,0.15124703429557465,139690,139690,0,1781349991.2782726
B,e7_airmlp_geographic,30,10,10,1.1596535130083794,True,0.9620879120879121,0.1541315062687947,139690,139690,0,1781349992.4382937
B,e7_airmlp_geographic,31,10,10,1.260416767996503,True,0.9571428571428572,0.15712174265594273,139690,139690,0,1781349993.6989233
B,e7_airmlp_geographic,32,10,10,1.2795386100042379,True,0.9681318681318681,0.15342074151222523,139690,139690,0,1781349994.978708
B,e7_airmlp_geographic,33,10,10,1.1985342970001511,True,0.9615384615384616,0.15044403423319805,139690,139690,0,1781349996.177494
B,e7_airmlp_geographic,34,10,10,1.1485997240088182,True,0.960989010989011,0.1558629096209348,139690,139690,0,1781349997.3263304
B,e7_airmlp_geographic,35,10,10,1.1431480939936591,True,0.9626373626373627,0.1586519433574362,139690,139690,0,1781349998.4696612
B,e7_airmlp_geographic,36,10,10,1.2610277460044017,True,0.9656593406593407,0.15239933922395602,139690,139690,0,1781349999.7308736
B,e7_airmlp_geographic,37,10,10,1.2244946669961791,True,0.9675824175824176,0.14945567875773041,139690,139690,0,1781350000.955584
B,e7_airmlp_geographic,38,10,10,1.1880811330047436,True,0.9645604395604396,0.15626553627815876,139690,139690,0,1781350002.1438737
B,e7_airmlp_geographic,39,10,10,1.152117838995764,True,0.9596153846153846,0.1553244582244328,139690,139690,0,1781350003.380389
B,e7_airmlp_geographic,40,10,10,1.3470380380022107,True,0.960989010989011,0.1660919427544206,139690,139690,0,1781350004.7277749
B,e7_airmlp_geographic,41,10,10,1.1666468710027402,True,0.957967032967033,0.1668767158474241,139690,139690,0,1781350005.894722
