architecture,scenario,round,n_clients,clients_participated,duration_sec,success,test_acc,test_loss,bytes_to_aggregator,bytes_p2p_direct,bytes_relay,timestamp
B,noniid_0.1,1,10,10,0.23271278198808432,True,0.09772727272727273,3.0833759914744983,374570,374570,0,1780936031.5889983
B,noniid_0.1,2,10,10,0.22598972194828093,True,0.12272727272727273,3.066715041073886,374570,374570,0,1780936031.8152158
B,noniid_0.1,3,10,10,0.2246656648349017,True,0.15681818181818183,3.040156282078136,374570,374570,0,1780936032.0401084
B,noniid_0.1,4,10,10,0.2392013610806316,True,0.18181818181818182,3.005821878259832,374570,374570,0,1780936032.279543
B,noniid_0.1,5,10,10,0.22484373091720045,True,0.2159090909090909,2.9661560448733244,374570,374570,0,1780936032.5046422
B,noniid_0.1,6,10,10,0.22337070293724537,True,0.225,2.924810335852883,374570,374570,0,1780936032.7282474
B,noniid_0.1,7,10,10,0.22324683493934572,True,0.2340909090909091,2.8806213812394574,374570,374570,0,1780936032.9517243
B,noniid_0.1,8,10,10,0.22314696689136326,True,0.24545454545454545,2.833962834965099,374570,374570,0,1780936033.1750987
B,noniid_0.1,9,10,10,0.22392070316709578,True,0.2636363636363636,2.7881746898997912,374570,374570,0,1780936033.3992424
B,noniid_0.1,10,10,10,0.22180198202840984,True,0.2727272727272727,2.742403593930331,374570,374570,0,1780936033.6212575
B,noniid_0.1,11,10,10,0.2217647349461913,True,0.2818181818181818,2.702314350821755,374570,374570,0,1780936033.8432446
B,noniid_0.1,12,10,10,0.22281798091717064,True,0.2818181818181818,2.6566694129597055,374570,374570,0,1780936034.0662744
B,noniid_0.1,13,10,10,0.2234239000827074,True,0.29318181818181815,2.614250555905429,374570,374570,0,1780936034.289918
B,noniid_0.1,14,10,10,0.23103124788030982,True,0.29318181818181815,2.5716248685663397,374570,374570,0,1780936034.5212114
B,noniid_0.1,15,10,10,0.3377757139969617,True,0.2909090909090909,2.5298610297116366,374570,374570,0,1780936034.8592343
B,noniid_0.1,16,10,10,0.22200930397957563,True,0.29772727272727273,2.4828777703371916,374570,374570,0,1780936035.0814562
B,noniid_0.1,17,10,10,0.22254279418848455,True,0.27954545454545454,2.4391103744506837,374570,374570,0,1780936035.3042088
B,noniid_0.1,18,10,10,0.2231308789923787,True,0.2727272727272727,2.3961049600081012,374570,374570,0,1780936035.5275545
B,noniid_0.1,19,10,10,0.22334858705289662,True,0.275,2.355031342939897,374570,374570,0,1780936035.7511227
B,noniid_0.1,20,10,10,0.22389602102339268,True,0.2772727272727273,2.3142101114446465,374570,374570,0,1780936035.9752345
B,noniid_0.1,21,10,10,0.2252396910917014,True,0.2863636363636364,2.272309732437134,374570,374570,0,1780936036.200688
B,noniid_0.1,22,10,10,0.2234761139843613,True,0.3068181818181818,2.2289386229081587,374570,374570,0,1780936036.424383
B,noniid_0.1,23,10,10,0.22340922988951206,True,0.32045454545454544,2.1821829102256083,374570,374570,0,1780936036.648008
B,noniid_0.1,24,10,10,0.22312007611617446,True,0.3340909090909091,2.14029614275152,374570,374570,0,1780936036.8713465
B,noniid_0.1,25,10,10,0.22278554411605,True,0.34545454545454546,2.092609236457131,374570,374570,0,1780936037.0943513
B,noniid_0.1,26,10,10,0.22489212499931455,True,0.35454545454545455,2.050992506200617,374570,374570,0,1780936037.3194761
B,noniid_0.1,27,10,10,0.22276894515380263,True,0.3568181818181818,2.0076253630898218,374570,374570,0,1780936037.5424604
