architecture,scenario,round,n_clients,clients_participated,duration_sec,success,test_acc,test_loss,bytes_to_aggregator,bytes_p2p_direct,bytes_relay,timestamp
B,iid,1,10,10,0.314652964938432,True,0.1,3.0823748501864348,374570,374570,0,1780936005.5307922
B,iid,2,10,10,0.2225881179329008,True,0.12727272727272726,3.0637008233503864,374570,374570,0,1780936005.7535903
B,iid,3,10,10,0.22322658100165427,True,0.15,3.0357334353707053,374570,374570,0,1780936005.9770324
B,iid,4,10,10,0.22151164687238634,True,0.15227272727272728,3.000815916061401,374570,374570,0,1780936006.1987653
B,iid,5,10,10,0.22744636796414852,True,0.16590909090909092,2.9603391907431864,374570,374570,0,1780936006.4264514
B,iid,6,10,10,0.22211637906730175,True,0.18181818181818182,2.9182036356492476,374570,374570,0,1780936006.6487854
B,iid,7,10,10,0.22154196095652878,True,0.20681818181818182,2.8789615067568692,374570,374570,0,1780936006.870529
B,iid,8,10,10,0.2217686849180609,True,0.2409090909090909,2.8368337934667416,374570,374570,0,1780936007.0925026
B,iid,9,10,10,0.2220425559207797,True,0.2590909090909091,2.7949785059148615,374570,374570,0,1780936007.3147712
B,iid,10,10,10,0.22315770899876952,True,0.27954545454545454,2.753613012487238,374570,374570,0,1780936007.5381408
B,iid,11,10,10,0.34152149595320225,True,0.3181818181818182,2.7085443323308773,374570,374570,0,1780936007.879873
B,iid,12,10,10,0.22252132301218808,True,0.3409090909090909,2.6642290982333097,374570,374570,0,1780936008.1026049
B,iid,13,10,10,0.22874312591739,True,0.3568181818181818,2.6167627594687723,374570,374570,0,1780936008.3315816
B,iid,14,10,10,0.22305769613012671,True,0.37727272727272726,2.5703130201859907,374570,374570,0,1780936008.5548716
B,iid,15,10,10,0.22697046399116516,True,0.3886363636363636,2.5240552988919345,374570,374570,0,1780936008.782089
B,iid,16,10,10,0.22321356879547238,True,0.4090909090909091,2.4762044603174385,374570,374570,0,1780936009.0055366
B,iid,17,10,10,0.2235276571009308,True,0.42045454545454547,2.4279486005956477,374570,374570,0,1780936009.2292945
B,iid,18,10,10,0.22190303006209433,True,0.4409090909090909,2.383445900136774,374570,374570,0,1780936009.4514077
B,iid,19,10,10,0.22183163184672594,True,0.43636363636363634,2.339212890104814,374570,374570,0,1780936009.6734543
B,iid,20,10,10,0.22191258100792766,True,0.43636363636363634,2.2926987821405582,374570,374570,0,1780936009.8955698
B,iid,21,10,10,0.22246342501603067,True,0.4590909090909091,2.247021128914573,374570,374570,0,1780936010.1182477
B,iid,22,10,10,0.22205739398486912,True,0.4636363636363636,2.1979916485873137,374570,374570,0,1780936010.340512
B,iid,23,10,10,0.22156253806315362,True,0.475,2.157924014871771,374570,374570,0,1780936010.5622802
B,iid,24,10,10,0.22174637904390693,True,0.47954545454545455,2.1168112711472946,374570,374570,0,1780936010.7842295
B,iid,25,10,10,0.22224552696570754,True,0.49318181818181817,2.0711215019226072,374570,374570,0,1780936011.0066855
B,iid,26,10,10,0.22225561109371483,True,0.5136363636363637,2.0272063385356556,374570,374570,0,1780936011.2291558
B,iid,27,10,10,0.22350091207772493,True,0.5227272727272727,1.9784470254724675,374570,374570,0,1780936011.452873
B,iid,28,10,10,0.22536243801005185,True,0.5340909090909091,1.9362158515236594,374570,374570,0,1780936011.678462
B,iid,29,10,10,0.22267295396886766,True,0.5477272727272727,1.8954108801755039,374570,374570,0,1780936011.9013495
B,iid,30,10,10,0.22384744486771524,True,0.5522727272727272,1.8490411585027522,374570,374570,0,1780936012.125422
B,iid,31,10,10,0.22262006113305688,True,0.5568181818181818,1.8052467649633235,374570,374570,0,1780936012.3482533
