architecture,scenario,round,n_clients,clients_participated,duration_sec,success,test_acc,test_loss,bytes_to_aggregator,bytes_p2p_direct,bytes_relay,timestamp
B,noniid_1.0,1,10,10,0.23221359006129205,True,0.09545454545454546,3.0831993623213334,374570,374570,0,1780936083.2921216
B,noniid_1.0,2,10,10,0.225003554020077,True,0.12045454545454545,3.0655954751101406,374570,374570,0,1780936083.5173528
B,noniid_1.0,3,10,10,0.22301257913932204,True,0.14772727272727273,3.0385975230823865,374570,374570,0,1780936083.740586
B,noniid_1.0,4,10,10,0.22262733685784042,True,0.15,3.004055053537542,374570,374570,0,1780936083.963441
B,noniid_1.0,5,10,10,0.22299169306643307,True,0.15454545454545454,2.966010661558671,374570,374570,0,1780936084.1866453
B,noniid_1.0,6,10,10,0.22264255885966122,True,0.16590909090909092,2.9266153422268952,374570,374570,0,1780936084.409517
B,noniid_1.0,7,10,10,0.22268141014501452,True,0.2,2.8854498212987725,374570,374570,0,1780936084.632416
B,noniid_1.0,8,10,10,0.22991613997146487,True,0.2340909090909091,2.8440200675617566,374570,374570,0,1780936084.862578
B,noniid_1.0,9,10,10,0.2237231528852135,True,0.2431818181818182,2.8028823549097233,374570,374570,0,1780936085.0865333
B,noniid_1.0,10,10,10,0.22324979794211686,True,0.28863636363636364,2.7599303939125757,374570,374570,0,1780936085.3100028
B,noniid_1.0,11,10,10,0.22334515512920916,True,0.30227272727272725,2.7166479370810768,374570,374570,0,1780936085.5335712
B,noniid_1.0,12,10,10,0.223346299957484,True,0.3090909090909091,2.6721895174546675,374570,374570,0,1780936085.7571416
B,noniid_1.0,13,10,10,0.22336612595245242,True,0.325,2.628216010873968,374570,374570,0,1780936085.9807298
B,noniid_1.0,14,10,10,0.22392668901011348,True,0.34545454545454546,2.5825295448303223,374570,374570,0,1780936086.2048738
B,noniid_1.0,15,10,10,0.35911718010902405,True,0.3522727272727273,2.5369294253262606,374570,374570,0,1780936086.5642235
B,noniid_1.0,16,10,10,0.22331698215566576,True,0.35,2.4916386127471926,374570,374570,0,1780936086.7877579
B,noniid_1.0,17,10,10,0.22296015615575016,True,0.3522727272727273,2.448749537901445,374570,374570,0,1780936087.0109327
B,noniid_1.0,18,10,10,0.2231063588988036,True,0.35909090909090907,2.402395872636275,374570,374570,0,1780936087.2342522
B,noniid_1.0,19,10,10,0.22287629009224474,True,0.3659090909090909,2.359473059394143,374570,374570,0,1780936087.457342
B,noniid_1.0,20,10,10,0.22493353602476418,True,0.3840909090909091,2.3187872236425227,374570,374570,0,1780936087.6824956
B,noniid_1.0,21,10,10,0.22332728584297,True,0.3886363636363636,2.2692574544386432,374570,374570,0,1780936087.9060369
B,noniid_1.0,22,10,10,0.22320935619063675,True,0.3931818181818182,2.2231933377005837,374570,374570,0,1780936088.1294603
B,noniid_1.0,23,10,10,0.22295013000257313,True,0.4022727272727273,2.1830883112820714,374570,374570,0,1780936088.3526244
B,noniid_1.0,24,10,10,0.22321598581038415,True,0.4068181818181818,2.138010263442993,374570,374570,0,1780936088.5760634
B,noniid_1.0,25,10,10,0.22350251907482743,True,0.4113636363636364,2.096529397097501,374570,374570,0,1780936088.7997792
B,noniid_1.0,26,10,10,0.22345007304102182,True,0.41818181818181815,2.0509208592501555,374570,374570,0,1780936089.0234578
B,noniid_1.0,27,10,10,0.22812215192243457,True,0.4318181818181818,2.0074119307778098,374570,374570,0,1780936089.2518373
B,noniid_1.0,28,10,10,0.22433972405269742,True,0.45681818181818185,1.9684624151750045,374570,374570,0,1780936089.4764092
B,noniid_1.0,29,10,10,0.2243273730855435,True,0.475,1.923926916989413,374570,374570,0,1780936089.7009528
B,noniid_1.0,30,10,10,0.22683907393366098,True,0.48863636363636365,1.8798823660070245,374570,374570,0,1780936089.928028
B,noniid_1.0,31,10,10,0.22478861594572663,True,0.49772727272727274,1.8416017055511475,374570,374570,0,1780936090.15304
B,noniid_1.0,32,10,10,0.22537743602879345,True,0.5136363636363637,1.8021904490210794,374570,374570,0,1780936090.3786387
B,noniid_1.0,33,10,10,0.22445810702629387,True,0.5045454545454545,1.7596889019012452,374570,374570,0,1780936090.6033363
B,noniid_1.0,34,10,10,0.22382032801397145,True,0.5181818181818182,1.7196493603966452,374570,374570,0,1780936090.8273742
B,noniid_1.0,35,10,10,0.2322455991525203,True,0.5272727272727272,1.6792103225534611,374570,374570,0,1780936091.0598574
B,noniid_1.0,36,10,10,0.2260193252004683,True,0.5363636363636364,1.641317111795599,374570,374570,0,1780936091.286123
B,noniid_1.0,37,10,10,0.22388254501856863,True,0.5431818181818182,1.6010207262906162,374570,374570,0,1780936091.5102258
B,noniid_1.0,38,10,10,0.22478789510205388,True,0.5659090909090909,1.5604084253311157,374570,374570,0,1780936091.735236
B,noniid_1.0,39,10,10,0.22332270094193518,True,0.575,1.5195173090154475,374570,374570,0,1780936091.9587963
B,noniid_1.0,40,10,10,0.22298939200118184,True,0.5840909090909091,1.487624378637834,374570,374570,0,1780936092.182001
B,noniid_1.0,41,10,10,0.2229034691117704,True,0.6022727272727273,1.4570675134658813,374570,374570,0,1780936092.405133
B,noniid_1.0,42,10,10,0.22297495300881565,True,0.6181818181818182,1.419244402105158,374570,374570,0,1780936092.6283224
B,noniid_1.0,43,10,10,0.22334335604682565,True,0.65,1.3835530887950551,374570,374570,0,1780936092.8518798
B,noniid_1.0,44,10,10,0.22333864704705775,True,0.675,1.3503304286436602,374570,374570,0,1780936093.0754302
B,noniid_1.0,45,10,10,0.22305114287883043,True,0.6886363636363636,1.3194640983234753,374570,374570,0,1780936093.2987094
B,noniid_1.0,46,10,10,0.22288129897788167,True,0.7022727272727273,1.2907850655642423,374570,374570,0,1780936093.5218072
B,noniid_1.0,47,10,10,0.34623926714994013,True,0.7136363636363636,1.2564606341448696,374570,374570,0,1780936093.8682613
B,noniid_1.0,48,10,10,0.22340625594370067,True,0.7340909090909091,1.2273016366091642,374570,374570,0,1780936094.0918841
B,noniid_1.0,49,10,10,0.223460063803941,True,0.740909090909091,1.1957304737784646,374570,374570,0,1780936094.3155603
B,noniid_1.0,50,10,10,0.2283786591142416,True,0.75,1.1661425698887218,374570,374570,0,1780936094.5441794
B,noniid_1.0,51,10,10,0.2250272398814559,True,0.7681818181818182,1.136933114311912,374570,374570,0,1780936094.7694275
B,noniid_1.0,52,10,10,0.22457772912457585,True,0.7863636363636364,1.1070053230632435,374570,374570,0,1780936094.994231
B,noniid_1.0,53,10,10,0.2233522569295019,True,0.8159090909090909,1.083337046883323,374570,374570,0,1780936095.2178051
B,noniid_1.0,54,10,10,0.22330007795244455,True,0.825,1.059086589379744,374570,374570,0,1780936095.4413233
B,noniid_1.0,55,10,10,0.2246163480449468,True,0.8136363636363636,1.032024832205339,374570,374570,0,1780936095.66616
B,noniid_1.0,56,10,10,0.22353383898735046,True,0.825,1.0087997003035112,374570,374570,0,1780936095.88992
B,noniid_1.0,57,10,10,0.22310551116243005,True,0.8340909090909091,0.9811504537409003,374570,374570,0,1780936096.1132417
B,noniid_1.0,58,10,10,0.22438073996454477,True,0.8386363636363636,0.9605182972821322,374570,374570,0,1780936096.337843
B,noniid_1.0,59,10,10,0.22304188297130167,True,0.8590909090909091,0.935059416294098,374570,374570,0,1780936096.561109
B,noniid_1.0,60,10,10,0.2225942260120064,True,0.8545454545454545,0.9126636505126953,374570,374570,0,1780936096.7839274
B,noniid_1.0,61,10,10,0.22267561894841492,True,0.8477272727272728,0.889536400274797,374570,374570,0,1780936097.0068223
B,noniid_1.0,62,10,10,0.22262809285894036,True,0.8522727272727273,0.8745938983830539,374570,374570,0,1780936097.2296689
B,noniid_1.0,63,10,10,0.22300576698035002,True,0.8704545454545455,0.8485868399793451,374570,374570,0,1780936097.4528928
B,noniid_1.0,64,10,10,0.22272933088243008,True,0.884090909090909,0.8313170389695601,374570,374570,0,1780936097.6758337
B,noniid_1.0,65,10,10,0.22175568295642734,True,0.8818181818181818,0.8084585666656494,374570,374570,0,1780936097.8978016
B,noniid_1.0,66,10,10,0.2218887999188155,True,0.8818181818181818,0.7877456047318199,374570,374570,0,1780936098.1199012
B,noniid_1.0,67,10,10,0.22214872110635042,True,0.8909090909090909,0.7703801707787947,374570,374570,0,1780936098.3422642
B,noniid_1.0,68,10,10,0.2229110631160438,True,0.8909090909090909,0.7519226095893167,374570,374570,0,1780936098.5653877
B,noniid_1.0,69,10,10,0.2225674840155989,True,0.8909090909090909,0.7329759792848067,374570,374570,0,1780936098.7881725
B,noniid_1.0,70,10,10,0.2223059949465096,True,0.8954545454545455,0.7220913648605347,374570,374570,0,1780936099.0106955
B,noniid_1.0,71,10,10,0.22269689291715622,True,0.8909090909090909,0.7027651396664706,374570,374570,0,1780936099.2336154
