architecture,scenario,round,n_clients,clients_participated,duration_sec,success,test_acc,test_loss,bytes_to_aggregator,bytes_p2p_direct,bytes_relay,timestamp
B,net_churn00,1,10,10,0.20627219788730145,True,0.025,3.09633263241161,374570,374570,0,1783417753.950912
B,net_churn00,2,10,10,0.20759443193674088,True,0.03636363636363636,3.0863318876786665,374570,374570,0,1783417754.158684
B,net_churn00,3,10,10,0.2077948646619916,True,0.04318181818181818,3.0712900681929156,374570,374570,0,1783417754.3666716
B,net_churn00,4,10,10,0.2080711550079286,True,0.04772727272727273,3.0515556725588713,374570,374570,0,1783417754.5749342
B,net_churn00,5,10,10,0.20770336594432592,True,0.06818181818181818,3.028633906624534,374570,374570,0,1783417754.7828155
B,net_churn00,6,10,10,0.20771082304418087,True,0.08863636363636364,3.0038987289775503,374570,374570,0,1783417754.990707
B,net_churn00,7,10,10,0.20788594475015998,True,0.10454545454545454,2.978728706186468,374570,374570,0,1783417755.1987796
B,net_churn00,8,10,10,0.2077950439415872,True,0.11363636363636363,2.953643794493242,374570,374570,0,1783417755.4067535
B,net_churn00,9,10,10,0.2077953820116818,True,0.13636363636363635,2.9287693630565297,374570,374570,0,1783417755.6147358
B,net_churn00,10,10,10,0.20762962708249688,True,0.15681818181818183,2.9042324673045767,374570,374570,0,1783417755.8225446
B,net_churn00,11,10,10,0.2076118579134345,True,0.18863636363636363,2.879969349774447,374570,374570,0,1783417756.0303373
B,net_churn00,12,10,10,0.20769200194627047,True,0.22045454545454546,2.85440128066323,374570,374570,0,1783417756.2382097
B,net_churn00,13,10,10,0.2081415969878435,True,0.25,2.828971195220947,374570,374570,0,1783417756.4465332
B,net_churn00,14,10,10,0.2078238120302558,True,0.2681818181818182,2.802411278811368,374570,374570,0,1783417756.6545372
B,net_churn00,15,10,10,0.20798981189727783,True,0.27954545454545454,2.7752950408241968,374570,374570,0,1783417756.8627062
B,net_churn00,16,10,10,0.20781205594539642,True,0.3068181818181818,2.745751125162298,374570,374570,0,1783417757.0707035
B,net_churn00,17,10,10,0.208047344814986,True,0.33181818181818185,2.7177400849082254,374570,374570,0,1783417757.2789364
B,net_churn00,18,10,10,0.29258376313373446,True,0.35,2.686698059602217,374570,374570,0,1783417757.571701
B,net_churn00,19,10,10,0.2082245801575482,True,0.37272727272727274,2.657523454319347,374570,374570,0,1783417757.7801123
B,net_churn00,20,10,10,0.20816265000030398,True,0.37272727272727274,2.627462044629184,374570,374570,0,1783417757.988461
B,net_churn00,21,10,10,0.20975128700956702,True,0.3977272727272727,2.593263561075384,374570,374570,0,1783417758.1984143
B,net_churn00,22,10,10,0.21102512907236814,True,0.4,2.5594401012767447,374570,374570,0,1783417758.409635
B,net_churn00,23,10,10,0.21017435006797314,True,0.42272727272727273,2.5285135659304534,374570,374570,0,1783417758.6200092
B,net_churn00,24,10,10,0.20874730311334133,True,0.42954545454545456,2.4942532842809504,374570,374570,0,1783417758.8289452
B,net_churn00,25,10,10,0.20832110894843936,True,0.45,2.45803898898038,374570,374570,0,1783417759.0374558
B,net_churn00,26,10,10,0.2079978440888226,True,0.45454545454545453,2.425184319236062,374570,374570,0,1783417759.2456346
B,net_churn00,27,10,10,0.20868917601183057,True,0.4590909090909091,2.3907919666983863,374570,374570,0,1783417759.4545205
B,net_churn00,28,10,10,0.2091378732584417,True,0.4659090909090909,2.3551415660164574,374570,374570,0,1783417759.663856
B,net_churn00,29,10,10,0.2083699619397521,True,0.46136363636363636,2.323095091906461,374570,374570,0,1783417759.8724115
B,net_churn00,30,10,10,0.20833826810121536,True,0.46136363636363636,2.288513500040228,374570,374570,0,1783417760.0809307
B,net_churn00,31,10,10,0.20851290132850409,True,0.46136363636363636,2.2547934402119028,374570,374570,0,1783417760.2896261
B,net_churn00,32,10,10,0.21025152876973152,True,0.4681818181818182,2.2216316960074685,374570,374570,0,1783417760.5000753
B,net_churn00,33,10,10,0.20935699995607138,True,0.4681818181818182,2.1881048115816983,374570,374570,0,1783417760.7096286
B,net_churn00,34,10,10,0.21027089282870293,True,0.4659090909090909,2.156018300489946,374570,374570,0,1783417760.920094
B,net_churn00,35,10,10,0.20862370915710926,True,0.47045454545454546,2.1225012129003353,374570,374570,0,1783417761.128909
B,net_churn00,36,10,10,0.20818161871284246,True,0.4659090909090909,2.0917183789339933,374570,374570,0,1783417761.33727
B,net_churn00,37,10,10,0.20840383414179087,True,0.4818181818181818,2.0598739927465264,374570,374570,0,1783417761.5458617
B,net_churn00,38,10,10,0.20831083925440907,True,0.48863636363636365,2.025721415606412,374570,374570,0,1783417761.7543697
B,net_churn00,39,10,10,0.21004527620971203,True,0.48863636363636365,1.9930941364981911,374570,374570,0,1783417761.9646206
B,net_churn00,40,10,10,0.210014495998621,True,0.5068181818181818,1.9611669822172686,374570,374570,0,1783417762.1748362
B,net_churn00,41,10,10,0.20873246481642127,True,0.5204545454545455,1.9313678416338833,374570,374570,0,1783417762.3837633
B,net_churn00,42,10,10,0.20828984212130308,True,0.5340909090909091,1.8992697997526689,374570,374570,0,1783417762.5922468
B,net_churn00,43,10,10,0.20868537575006485,True,0.5363636363636364,1.8695774273438888,374570,374570,0,1783417762.801124
B,net_churn00,44,10,10,0.20815228996798396,True,0.5409090909090909,1.8389906471425836,374570,374570,0,1783417763.0094604
