architecture,scenario,round,n_clients,clients_participated,duration_sec,success,test_acc,test_loss,bytes_to_aggregator,bytes_p2p_direct,bytes_relay,timestamp
B,net_churn30,1,10,7,0.12884666211903095,True,0.02727272727272727,3.100576331398704,262199,262199,0,1783418131.0841775
B,net_churn30,2,10,7,0.15926390094682574,True,0.029545454545454545,3.0897642395713114,262199,262199,0,1783418131.2436242
B,net_churn30,3,10,7,0.13585695903748274,True,0.03636363636363636,3.082308158007535,262199,262199,0,1783418131.3796787
B,net_churn30,4,10,7,0.14074693899601698,True,0.038636363636363635,3.071725047718395,262199,262199,0,1783418131.5206192
B,net_churn30,5,10,7,0.15772124333307147,True,0.06363636363636363,3.0434280612251974,262199,262199,0,1783418131.6785395
B,net_churn30,6,10,7,0.14789847331121564,True,0.09545454545454546,3.0145278930664063,262199,262199,0,1783418131.8266394
B,net_churn30,7,10,7,0.14987187879160047,True,0.12045454545454545,2.9796020247719506,262199,262199,0,1783418131.9767017
B,net_churn30,8,10,7,0.14703883603215218,True,0.1431818181818182,2.9450756072998048,262199,262199,0,1783418132.123935
B,net_churn30,9,10,7,0.15776882227510214,True,0.18863636363636363,2.899908850409768,262199,262199,0,1783418132.281889
B,net_churn30,10,10,7,0.15889155073091388,True,0.2318181818181818,2.852390510385687,262199,262199,0,1783418132.440968
B,net_churn30,11,10,7,0.1588170612230897,True,0.26136363636363635,2.8001266869631682,262199,262199,0,1783418132.5999744
B,net_churn30,12,10,7,0.15171427885070443,True,0.25227272727272726,2.758797619559548,262199,262199,0,1783418132.7518811
B,net_churn30,13,10,7,0.13886111788451672,True,0.25,2.7335125663063744,262199,262199,0,1783418132.8909383
B,net_churn30,14,10,7,0.15866455109789968,True,0.27045454545454545,2.6872549273751,262199,262199,0,1783418133.0497859
B,net_churn30,15,10,7,0.14695758000016212,True,0.27045454545454545,2.654283077066595,262199,262199,0,1783418133.1969326
B,net_churn30,16,10,7,0.15197202377021313,True,0.2727272727272727,2.6244693279266356,262199,262199,0,1783418133.3491037
B,net_churn30,17,10,7,0.1376555636525154,True,0.30454545454545456,2.595808271928267,262199,262199,0,1783418133.486962
