architecture,scenario,round,n_clients,clients_participated,duration_sec,success,test_acc,test_loss,bytes_to_aggregator,bytes_p2p_direct,bytes_relay,timestamp
B,net_churn30,1,10,7,0.1493062460795045,True,0.025,3.0804972301829947,262199,262199,0,1783417660.2302544
B,net_churn30,2,10,7,0.14955636486411095,True,0.04772727272727273,3.0640132470564407,262199,262199,0,1783417660.3800051
B,net_churn30,3,10,7,0.14953633211553097,True,0.056818181818181816,3.04067550572482,262199,262199,0,1783417660.5297408
B,net_churn30,4,10,7,0.1498492038808763,True,0.06136363636363636,3.0123756061900746,262199,262199,0,1783417660.679788
B,net_churn30,5,10,7,0.15012375405058265,True,0.06818181818181818,2.9814275221391155,262199,262199,0,1783417660.8301072
B,net_churn30,6,10,7,0.15050448011606932,True,0.07954545454545454,2.949881141835993,262199,262199,0,1783417660.9808068
B,net_churn30,7,10,7,0.15009127417579293,True,0.09545454545454546,2.917443305795843,262199,262199,0,1783417661.1310933
B,net_churn30,8,10,7,0.1500874450430274,True,0.10681818181818181,2.8864169120788574,262199,262199,0,1783417661.2813737
B,net_churn30,9,10,7,0.1499302969314158,True,0.11363636363636363,2.8548731370405718,262199,262199,0,1783417661.4314952
B,net_churn30,10,10,7,0.15010359231382608,True,0.1431818181818182,2.8252884084528143,262199,262199,0,1783417661.5817947
B,net_churn30,11,10,7,0.1498634689487517,True,0.16363636363636364,2.7964898326180196,262199,262199,0,1783417661.7318497
B,net_churn30,12,10,7,0.1500476780347526,True,0.18636363636363637,2.7695719892328436,262199,262199,0,1783417661.8820906
B,net_churn30,13,10,7,0.14948886586353183,True,0.2318181818181818,2.7420834628018467,262199,262199,0,1783417662.031772
B,net_churn30,14,10,7,0.14962099213153124,True,0.2727272727272727,2.7141999591480603,262199,262199,0,1783417662.1815813
B,net_churn30,15,10,7,0.14965238887816668,True,0.29545454545454547,2.6867476029829547,262199,262199,0,1783417662.3314283
B,net_churn30,16,10,7,0.14984138496220112,True,0.32045454545454544,2.6633554285222836,262199,262199,0,1783417662.4814637
B,net_churn30,17,10,7,0.15032772533595562,True,0.34545454545454546,2.6368827559731223,262199,262199,0,1783417662.6319864
B,net_churn30,18,10,7,0.1507002250291407,True,0.3659090909090909,2.610736461119218,262199,262199,0,1783417662.7828836
B,net_churn30,19,10,7,0.150485182646662,True,0.3886363636363636,2.5837963927875864,262199,262199,0,1783417662.9335701
B,net_churn30,20,10,7,0.15038474928587675,True,0.40454545454545454,2.5541714624925094,262199,262199,0,1783417663.0841587
B,net_churn30,21,10,7,0.1503753480501473,True,0.41818181818181815,2.5283276557922365,262199,262199,0,1783417663.2347412
B,net_churn30,22,10,7,0.15001142490655184,True,0.42272727272727273,2.4969540205868808,262199,262199,0,1783417663.3849509
B,net_churn30,23,10,7,0.253898992203176,True,0.4431818181818182,2.4671821854331277,262199,262199,0,1783417663.6390395
B,net_churn30,24,10,7,0.1500684111379087,True,0.4590909090909091,2.438472288305109,262199,262199,0,1783417663.7893012
B,net_churn30,25,10,7,0.150122482329607,True,0.4636363636363636,2.407371425628662,262199,262199,0,1783417663.9396126
B,net_churn30,26,10,7,0.1503141289576888,True,0.47954545454545455,2.380282072587447,262199,262199,0,1783417664.0901282
B,net_churn30,27,10,7,0.15024258010089397,True,0.48863636363636365,2.3466130300001664,262199,262199,0,1783417664.2405663
B,net_churn30,28,10,7,0.15037563629448414,True,0.5204545454545455,2.313963122801347,262199,262199,0,1783417664.3911426
B,net_churn30,29,10,7,0.15031279297545552,True,0.5113636363636364,2.2829368634657428,262199,262199,0,1783417664.5416527
B,net_churn30,30,10,7,0.1502313269302249,True,0.5204545454545455,2.2540005813945423,262199,262199,0,1783417664.6920862
B,net_churn30,31,10,7,0.14983185566961765,True,0.5590909090909091,2.2256718202070758,262199,262199,0,1783417664.8421106
B,net_churn30,32,10,7,0.14983969926834106,True,0.5681818181818182,2.194473305615512,262199,262199,0,1783417664.9921412
B,net_churn30,33,10,7,0.15022411802783608,True,0.5863636363636363,2.162113298069347,262199,262199,0,1783417665.1425557
B,net_churn30,34,10,7,0.15039174305275083,True,0.5795454545454546,2.1316243041645397,262199,262199,0,1783417665.2931361
B,net_churn30,35,10,7,0.15024813497439027,True,0.6068181818181818,2.0975294026461513,262199,262199,0,1783417665.443583
B,net_churn30,36,10,7,0.1496464479714632,True,0.6204545454545455,2.061738213625821,262199,262199,0,1783417665.5934255
B,net_churn30,37,10,7,0.14959886809810996,True,0.6272727272727273,2.032532891360196,262199,262199,0,1783417665.7432098
B,net_churn30,38,10,7,0.14953345572575927,True,0.634090909090909,1.9999612374739213,262199,262199,0,1783417665.892933
B,net_churn30,39,10,7,0.1497130231000483,True,0.6431818181818182,1.9660969387401235,262199,262199,0,1783417666.0428329
B,net_churn30,40,10,7,0.15067632216960192,True,0.6454545454545455,1.9331595247442073,262199,262199,0,1783417666.1937025
B,net_churn30,41,10,7,0.15059409709647298,True,0.6590909090909091,1.8972752354361795,262199,262199,0,1783417666.3445015
B,net_churn30,42,10,7,0.15076113119721413,True,0.6363636363636364,1.8609615629369562,262199,262199,0,1783417666.4954627
B,net_churn30,43,10,7,0.15003202902153134,True,0.6613636363636364,1.8306376067074863,262199,262199,0,1783417666.6456885
B,net_churn30,44,10,7,0.15028155269101262,True,0.6636363636363637,1.800048251585527,262199,262199,0,1783417666.7961707
B,net_churn30,45,10,7,0.1499336939305067,True,0.6636363636363637,1.7661831118843772,262199,262199,0,1783417666.9462953
B,net_churn30,46,10,7,0.15021838108077645,True,0.6704545454545454,1.7316658973693848,262199,262199,0,1783417667.0967045
B,net_churn30,47,10,7,0.1504569943062961,True,0.6840909090909091,1.703344056823037,262199,262199,0,1783417667.24736
B,net_churn30,48,10,7,0.1505426219664514,True,0.6977272727272728,1.670058874650435,262199,262199,0,1783417667.3980942
B,net_churn30,49,10,7,0.15068539092317224,True,0.6886363636363636,1.635673941265453,262199,262199,0,1783417667.5489714
B,net_churn30,50,10,7,0.15063773607835174,True,0.6863636363636364,1.604225013472817,262199,262199,0,1783417667.699804
B,net_churn30,51,10,7,0.1508778859861195,True,0.7090909090909091,1.573933319611983,262199,262199,0,1783417667.8508825
B,net_churn30,52,10,7,0.15011566411703825,True,0.7136363636363636,1.5452400987798518,262199,262199,0,1783417668.001193
B,net_churn30,53,10,7,0.14992179069668055,True,0.7363636363636363,1.5169335061853582,262199,262199,0,1783417668.151307
B,net_churn30,54,10,7,0.14975011814385653,True,0.7227272727272728,1.4863623835823752,262199,262199,0,1783417668.3012443
B,net_churn30,55,10,7,0.14957726607099175,True,0.7272727272727273,1.458392665602944,262199,262199,0,1783417668.451007
B,net_churn30,56,10,7,0.14969600411131978,True,0.7431818181818182,1.429516118223017,262199,262199,0,1783417668.6008906
B,net_churn30,57,10,7,0.14971910882741213,True,0.7454545454545455,1.4002840020439842,262199,262199,0,1783417668.750796
