architecture,scenario,round,n_clients,clients_participated,duration_sec,success,test_acc,test_loss,bytes_to_aggregator,bytes_p2p_direct,bytes_relay,timestamp
B,iid,1,1,1,45.47557558026165,True,0.4036,1.620093222427368,386955,386955,0,1783435407.6591191
B,iid,2,1,1,45.20564078493044,True,0.4545,1.4767962184906005,386955,386955,0,1783435452.8651273
B,iid,3,1,1,44.993500078096986,True,0.5121,1.3718745964050294,386955,386955,0,1783435497.8589675
B,iid,4,1,1,44.808901011012495,True,0.5311,1.2961278020858764,386955,386955,0,1783435542.6682348
B,iid,5,1,1,44.712943345773965,True,0.5632,1.2259078247070312,386955,386955,0,1783435587.3815386
B,iid,6,1,1,45.73634742293507,True,0.5844,1.1678354906082153,386955,386955,0,1783435633.1182127
B,iid,7,1,1,44.53883556369692,True,0.5975,1.1413319702148437,386955,386955,0,1783435677.657371
B,iid,8,1,1,44.63199930731207,True,0.6039,1.123248030090332,386955,386955,0,1783435722.2896912
B,iid,9,1,1,44.4273267458193,True,0.6235,1.0780687279701233,386955,386955,0,1783435766.7173553
B,iid,10,1,1,44.45062237093225,True,0.6355,1.0404306486129762,386955,386955,0,1783435811.1683016
B,iid,11,1,1,44.461286189965904,True,0.6266,1.0469893070220948,386955,386955,0,1783435855.6298928
B,iid,12,1,1,44.592130789067596,True,0.6529,1.0004489709854125,386955,386955,0,1783435900.2223492
B,iid,13,1,1,44.45905152708292,True,0.6417,1.0190267246246338,386955,386955,0,1783435944.68174
B,iid,14,1,1,44.33739911066368,True,0.6558,0.9965808352470398,386955,386955,0,1783435989.0194516
B,iid,15,1,1,44.500301075633615,True,0.6558,0.9915696371078491,386955,386955,0,1783436033.5200822
B,iid,16,1,1,44.375551373232156,True,0.6509,0.993688955116272,386955,386955,0,1783436077.895944
B,iid,17,1,1,44.58668187400326,True,0.6514,0.9977458288192749,386955,386955,0,1783436122.4829888
B,iid,18,1,1,44.54150269506499,True,0.6717,0.9531486372947693,386955,386955,0,1783436167.0248516
B,iid,19,1,1,44.497435425873846,True,0.6694,0.9592207957267761,386955,386955,0,1783436211.5226386
B,iid,20,1,1,44.45585353393108,True,0.6766,0.9490308026313782,386955,386955,0,1783436255.9788263
B,iid,21,1,1,44.61147501086816,True,0.663,0.9530381273269654,386955,386955,0,1783436300.5906353
B,iid,22,1,1,44.330937115009874,True,0.6642,0.9619646108627319,386955,386955,0,1783436344.921908
B,iid,23,1,1,44.42252769693732,True,0.654,0.9894564841270447,386955,386955,0,1783436389.344767
B,iid,24,1,1,44.42613473813981,True,0.6863,0.9075528419494628,386955,386955,0,1783436433.7711957
B,iid,25,1,1,44.494107709266245,True,0.6762,0.9230237637519837,386955,386955,0,1783436478.2656205
B,iid,26,1,1,44.51573942322284,True,0.6778,0.9295831429481506,386955,386955,0,1783436522.781659
B,iid,27,1,1,44.47736515989527,True,0.6895,0.9158328257560729,386955,386955,0,1783436567.259345
B,iid,28,1,1,44.49467944400385,True,0.6888,0.899250076675415,386955,386955,0,1783436611.7544208
B,iid,29,1,1,44.58940084883943,True,0.697,0.8959344268798828,386955,386955,0,1783436656.3441722
B,iid,30,1,1,44.6487039369531,True,0.7067,0.8668048833847046,386955,386955,0,1783436700.9932506
B,iid,31,1,1,44.38315794477239,True,0.6836,0.9122706848144532,386955,386955,0,1783436745.3768115
B,iid,32,1,1,44.293626013211906,True,0.6871,0.9002132292747498,386955,386955,0,1783436789.6707883
B,iid,33,1,1,44.40664787823334,True,0.7061,0.8636268973350525,386955,386955,0,1783436834.0777586
B,iid,34,1,1,44.626469979994,True,0.689,0.9044152597427368,386955,386955,0,1783436878.7045722
B,iid,35,1,1,44.59561922587454,True,0.7027,0.863270073890686,386955,386955,0,1783436923.3005419
B,iid,36,1,1,44.40109213395044,True,0.7087,0.8549414068222045,386955,386955,0,1783436967.7019897
B,iid,37,1,1,44.48236757935956,True,0.709,0.8550531524658204,386955,386955,0,1783437012.1846802
B,iid,38,1,1,44.386772396974266,True,0.7062,0.8566948610305786,386955,386955,0,1783437056.571798
B,iid,39,1,1,44.35401589795947,True,0.712,0.8552119836807252,386955,386955,0,1783437100.9261558
B,iid,40,1,1,44.31918416265398,True,0.7099,0.8505607820510864,386955,386955,0,1783437145.245658
B,iid,41,1,1,44.286641899030656,True,0.7109,0.8469076855659485,386955,386955,0,1783437189.5326476
B,iid,42,1,1,44.54684524983168,True,0.7014,0.8617952660560608,386955,386955,0,1783437234.0798252
B,iid,43,1,1,44.441205378156155,True,0.706,0.8504689191818238,386955,386955,0,1783437278.521352
