architecture,scenario,round,n_clients,clients_participated,duration_sec,success,test_acc,test_loss,bytes_to_aggregator,bytes_p2p_direct,bytes_relay,timestamp
B,iid,1,1,1,47.27138051530346,True,0.3745,1.6708282623291015,386955,386955,0,1783417593.2235897
B,iid,2,1,1,46.510200158227235,True,0.4509,1.4975080827713012,386955,386955,0,1783417639.7342281
B,iid,3,1,1,45.28982399357483,True,0.4977,1.409943655204773,386955,386955,0,1783417685.0244188
B,iid,4,1,1,45.29467727802694,True,0.5397,1.3021218830108643,386955,386955,0,1783417730.3194475
B,iid,5,1,1,44.93967599095777,True,0.5661,1.2153973949432373,386955,386955,0,1783417775.2594733
B,iid,6,1,1,45.13070534681901,True,0.5722,1.1866527647018432,386955,386955,0,1783417820.3906155
B,iid,7,1,1,44.896498191636056,True,0.5818,1.1683241649627685,386955,386955,0,1783417865.2875583
B,iid,8,1,1,45.08736988063902,True,0.6079,1.1046300230026245,386955,386955,0,1783417910.3752723
B,iid,9,1,1,44.96062252204865,True,0.6255,1.0646954515457154,386955,386955,0,1783417955.3362799
B,iid,10,1,1,44.67022407287732,True,0.628,1.0620879858016967,386955,386955,0,1783418000.006822
B,iid,11,1,1,44.73159199766815,True,0.6384,1.0214148168563844,386955,386955,0,1783418044.7387037
B,iid,12,1,1,44.969275530893356,True,0.63,1.0631066593170166,386955,386955,0,1783418089.7084026
B,iid,13,1,1,44.74240311002359,True,0.6373,1.015323964881897,386955,386955,0,1783418134.4512675
B,iid,14,1,1,44.716564781963825,True,0.6489,0.9895556478500366,386955,386955,0,1783418179.168128
B,iid,15,1,1,44.655098017305136,True,0.659,0.9666523000717163,386955,386955,0,1783418223.8235474
B,iid,16,1,1,44.453351008705795,True,0.6716,0.9598600135803222,386955,386955,0,1783418268.2772605
B,iid,17,1,1,44.36272086109966,True,0.6735,0.9449009974479675,386955,386955,0,1783418312.6403627
B,iid,18,1,1,44.79380511119962,True,0.672,0.9417451362609863,386955,386955,0,1783418357.434488
B,iid,19,1,1,44.20374972326681,True,0.6837,0.9215541425704956,386955,386955,0,1783418401.6385713
B,iid,20,1,1,44.243911809287965,True,0.6708,0.9485899060249329,386955,386955,0,1783418445.8828218
