architecture,scenario,round,n_clients,clients_participated,duration_sec,success,test_acc,test_loss,bytes_to_aggregator,bytes_p2p_direct,bytes_relay,timestamp
B,iid,1,1,1,0.8126328289999947,True,0.3886363636363636,2.3691525199196555,37457,37457,0,1783706792.015025
B,iid,2,1,1,0.4745224959999632,True,0.6272727272727273,1.3386389060453936,37457,37457,0,1783706792.491575
B,iid,3,1,1,0.42313752900008694,True,0.8409090909090909,0.7666491454297846,37457,37457,0,1783706792.916863
B,iid,4,1,1,0.36496254400003636,True,0.8181818181818182,0.5669437516819347,37457,37457,0,1783706793.2842946
B,iid,5,1,1,0.41608573200005594,True,0.8931818181818182,0.3890790549191562,37457,37457,0,1783706793.7022147
B,iid,6,1,1,0.819317731999945,True,0.9295454545454546,0.2854796420444142,37457,37457,0,1783706794.523436
B,iid,7,1,1,0.74829592399999,True,0.9204545454545454,0.26564555113965815,37457,37457,0,1783706795.2746978
B,iid,8,1,1,0.6867354079998904,True,0.9340909090909091,0.20737739828499882,37457,37457,0,1783706795.9640684
B,iid,9,1,1,0.5538759739999932,True,0.9431818181818182,0.1828649320385673,37457,37457,0,1783706796.5211709
B,iid,10,1,1,0.5456843810000009,True,0.9659090909090909,0.13781048059463502,37457,37457,0,1783706797.0692892
B,iid,11,1,1,0.5623031439999977,True,0.9727272727272728,0.11330949637022886,37457,37457,0,1783706797.6337984
B,iid,12,1,1,0.6326412460000483,True,0.9795454545454545,0.10953332781791687,37457,37457,0,1783706798.26873
B,iid,13,1,1,0.5257970050000722,True,0.9636363636363636,0.11289619667963548,37457,37457,0,1783706798.7969801
B,iid,14,1,1,0.521048536999956,True,0.9772727272727273,0.0879306743090803,37457,37457,0,1783706799.3207588
B,iid,15,1,1,0.39215950400000565,True,0.9772727272727273,0.08163921480829066,37457,37457,0,1783706799.7153533
B,iid,16,1,1,0.42055649299993547,True,0.9727272727272728,0.0840391144156456,37457,37457,0,1783706800.1382124
B,iid,17,1,1,0.5379305709999471,True,0.975,0.08843883167613636,37457,37457,0,1783706800.6794238
B,iid,18,1,1,0.3512210200000254,True,0.9818181818181818,0.08075928877700458,37457,37457,0,1783706801.0334957
B,iid,19,1,1,0.4397934039999427,True,0.975,0.07684690315615048,37457,37457,0,1783706801.47571
B,iid,20,1,1,0.39999520900005336,True,0.9704545454545455,0.09637062549591065,37457,37457,0,1783706801.8777666
B,iid,21,1,1,0.36031776400000126,True,0.9772727272727273,0.08447691120884636,37457,37457,0,1783706802.2406147
B,iid,22,1,1,0.3910306359999822,True,0.975,0.08167534849860451,37457,37457,0,1783706802.6338317
B,iid,23,1,1,0.5382258710000087,True,0.9818181818181818,0.06278716542504051,37457,37457,0,1783706803.1747549
B,iid,24,1,1,0.3619523259999369,True,0.9795454545454545,0.062429470501162786,37457,37457,0,1783706803.5395496
B,iid,25,1,1,0.5438224760000594,True,0.9818181818181818,0.05782946131446145,37457,37457,0,1783706804.0856016
B,iid,26,1,1,0.4938133309999557,True,0.9659090909090909,0.08556592220609838,37457,37457,0,1783706804.581382
B,iid,27,1,1,0.386121978999995,True,0.975,0.07834808501330288,37457,37457,0,1783706804.9697104
B,iid,28,1,1,0.5902865199999496,True,0.9795454545454545,0.06276730448007584,37457,37457,0,1783706805.5660248
B,iid,29,1,1,0.3339891279999847,True,0.9727272727272728,0.0713346463712779,37457,37457,0,1783706805.9021003
B,iid,30,1,1,0.651826673999949,True,0.9795454545454545,0.0650972684675997,37457,37457,0,1783706806.557838
B,iid,31,1,1,0.5941839239999354,True,0.975,0.07127225548028945,37457,37457,0,1783706807.1557136
B,iid,32,1,1,0.6839638459999833,True,0.9727272727272728,0.08814812993461435,37457,37457,0,1783706807.8435514
B,iid,33,1,1,0.5187991249999868,True,0.9863636363636363,0.05933384441516616,37457,37457,0,1783706808.3644214
B,iid,34,1,1,0.8216810040000837,True,0.9727272727272728,0.09475580345500599,37457,37457,0,1783706809.1883478
B,iid,35,1,1,0.6794784139999592,True,0.9795454545454545,0.07321587638421492,37457,37457,0,1783706809.8700888
B,iid,36,1,1,0.6026570270000775,True,0.9727272727272728,0.08561961772766981,37457,37457,0,1783706810.4753926
B,iid,37,1,1,0.8326057099999389,True,0.9795454545454545,0.06865966428409923,37457,37457,0,1783706811.3109825
B,iid,38,1,1,0.7399968099999796,True,0.9795454545454545,0.07699353938752955,37457,37457,0,1783706812.0559697
B,iid,39,1,1,0.48705279099999643,True,0.975,0.07034858248450539,37457,37457,0,1783706812.5449164
B,iid,40,1,1,0.7037676919999285,True,0.9886363636363636,0.04656750695271925,37457,37457,0,1783706813.2535796
B,iid,41,1,1,0.592209286999946,True,0.9772727272727273,0.059724085202271286,37457,37457,0,1783706813.8488941
B,iid,42,1,1,2.137224564999997,True,0.9840909090909091,0.05496286451816559,37457,37457,0,1783706815.9883935
B,iid,43,1,1,0.9641266270000415,True,0.9818181818181818,0.05253238081932068,37457,37457,0,1783706816.9627218
B,iid,44,1,1,0.6151719670000375,True,0.9727272727272728,0.07374965860085055,37457,37457,0,1783706817.580775
B,iid,45,1,1,0.7822398790000307,True,0.9840909090909091,0.052895416590300476,37457,37457,0,1783706818.3656309
B,iid,46,1,1,0.42896217500003786,True,0.9818181818181818,0.051296994225545366,37457,37457,0,1783706818.7964585
B,iid,47,1,1,0.573566473000028,True,0.9795454545454545,0.061697611077265305,37457,37457,0,1783706819.3735843
B,iid,48,1,1,0.5530288160000509,True,0.9795454545454545,0.05835010287436572,37457,37457,0,1783706819.9295
