architecture,scenario,round,n_clients,clients_participated,duration_sec,success,test_acc,test_loss,bytes_to_aggregator,bytes_p2p_direct,bytes_relay,timestamp
B,iid,1,1,1,45.304399847984314,True,0.3298,1.7271287963867188,386955,386955,0,1783430960.63884
B,iid,2,1,1,45.229698710143566,True,0.4548,1.4569827421188355,386955,386955,0,1783431005.868921
B,iid,3,1,1,44.928823301102966,True,0.5062,1.3466829051971436,386955,386955,0,1783431050.7980723
B,iid,4,1,1,44.9577106051147,True,0.5317,1.302747395133972,386955,386955,0,1783431095.756125
B,iid,5,1,1,44.69761886401102,True,0.5659,1.204898454284668,386955,386955,0,1783431140.454257
B,iid,6,1,1,44.524803841952235,True,0.5776,1.176673628616333,386955,386955,0,1783431184.9795287
B,iid,7,1,1,44.53872038796544,True,0.6083,1.1189298965454102,386955,386955,0,1783431229.5188136
B,iid,8,1,1,44.4414083911106,True,0.6142,1.1038117208480835,386955,386955,0,1783431273.9605372
B,iid,9,1,1,44.502981959842145,True,0.6272,1.0629213285446166,386955,386955,0,1783431318.4638777
B,iid,10,1,1,44.244909171015024,True,0.615,1.071624594116211,386955,386955,0,1783431362.7091913
B,iid,11,1,1,44.26853742823005,True,0.6278,1.048279439163208,386955,386955,0,1783431406.9780557
B,iid,12,1,1,44.309524381067604,True,0.6458,1.0206217098236083,386955,386955,0,1783431451.2879455
B,iid,13,1,1,44.35038842679933,True,0.6573,0.9800692262649536,386955,386955,0,1783431495.638673
B,iid,14,1,1,44.29650574596599,True,0.6406,1.0238923864364624,386955,386955,0,1783431539.935527
B,iid,15,1,1,44.29171739798039,True,0.6474,1.00737185754776,386955,386955,0,1783431584.2275846
B,iid,16,1,1,44.276386057026684,True,0.6619,0.9565943623542785,386955,386955,0,1783431628.5043213
B,iid,17,1,1,44.91614136938006,True,0.6653,0.9672652317047119,386955,386955,0,1783431673.420815
B,iid,18,1,1,44.36206336505711,True,0.6741,0.9338984228134155,386955,386955,0,1783431717.7832077
B,iid,19,1,1,44.430028409697115,True,0.6745,0.9320722429275513,386955,386955,0,1783431762.2135644
B,iid,20,1,1,44.15069686528295,True,0.6634,0.9652033422470093,386955,386955,0,1783431806.3646078
B,iid,21,1,1,44.34869745792821,True,0.6725,0.9339691488265991,386955,386955,0,1783431850.713701
B,iid,22,1,1,44.369009426794946,True,0.6745,0.9307299970626831,386955,386955,0,1783431895.083055
B,iid,23,1,1,44.31849621189758,True,0.6849,0.8986918471336365,386955,386955,0,1783431939.4018729
B,iid,24,1,1,44.294433859176934,True,0.6595,0.9568834733963013,386955,386955,0,1783431983.6966574
B,iid,25,1,1,44.26660042209551,True,0.6879,0.9027684391021729,386955,386955,0,1783432027.9635906
B,iid,26,1,1,44.308866021223366,True,0.6742,0.9253487614631652,386955,386955,0,1783432072.2727904
B,iid,27,1,1,44.317325523588806,True,0.6872,0.8984595457077026,386955,386955,0,1783432116.5904534
B,iid,28,1,1,44.34385881572962,True,0.6831,0.9055874659538269,386955,386955,0,1783432160.9346411
B,iid,29,1,1,44.29894665116444,True,0.6813,0.913774513053894,386955,386955,0,1783432205.2339568
B,iid,30,1,1,44.198726078961045,True,0.6957,0.8827284711837768,386955,386955,0,1783432249.432994
B,iid,31,1,1,44.26442020153627,True,0.6813,0.9101991201400756,386955,386955,0,1783432293.6977634
B,iid,32,1,1,44.29368543298915,True,0.6971,0.8756857258796692,386955,386955,0,1783432337.9917731
B,iid,33,1,1,44.29106010077521,True,0.6855,0.9079656282424927,386955,386955,0,1783432382.2831585
B,iid,34,1,1,44.21173239918426,True,0.7038,0.8626881899833679,386955,386955,0,1783432426.4951801
B,iid,35,1,1,44.2291608704254,True,0.6997,0.8699768939971924,386955,386955,0,1783432470.724644
B,iid,36,1,1,44.327321919146925,True,0.6929,0.8844695603370667,386955,386955,0,1783432515.0522897
B,iid,37,1,1,44.24280279316008,True,0.7007,0.8783092690467834,386955,386955,0,1783432559.295395
B,iid,38,1,1,44.2321253977716,True,0.7082,0.8599639563560486,386955,386955,0,1783432603.527847
B,iid,39,1,1,44.20717306621373,True,0.7052,0.8436779899597168,386955,386955,0,1783432647.735344
B,iid,40,1,1,44.43401995766908,True,0.7138,0.8387561679840088,386955,386955,0,1783432692.169661
B,iid,41,1,1,44.22061415808275,True,0.7042,0.8543056634902955,386955,386955,0,1783432736.3906024
B,iid,42,1,1,44.282867774832994,True,0.7184,0.8317682456016541,386955,386955,0,1783432780.6738012
B,iid,43,1,1,44.23779658600688,True,0.7212,0.8362417442321778,386955,386955,0,1783432824.9118876
B,iid,44,1,1,44.29085564892739,True,0.7152,0.8419843831062317,386955,386955,0,1783432869.2030587
B,iid,45,1,1,44.18616353906691,True,0.7218,0.8228932906150818,386955,386955,0,1783432913.3895228
B,iid,46,1,1,44.212776360102,True,0.7231,0.8265775319099427,386955,386955,0,1783432957.6026018
B,iid,47,1,1,44.18490317091346,True,0.7145,0.8349610341072082,386955,386955,0,1783433001.787851
B,iid,48,1,1,44.39567849319428,True,0.7238,0.8259300261497498,386955,386955,0,1783433046.183831
B,iid,49,1,1,44.2050886368379,True,0.7232,0.8200012637138366,386955,386955,0,1783433090.3892663
B,iid,50,1,1,44.27347382204607,True,0.7187,0.8317298747062684,386955,386955,0,1783433134.6630998
B,iid,51,1,1,44.314374855253845,True,0.7197,0.8430558899879456,386955,386955,0,1783433178.9778097
B,iid,52,1,1,44.25400688871741,True,0.7116,0.8296082200050354,386955,386955,0,1783433223.2321517
B,iid,53,1,1,44.29512891871855,True,0.7182,0.8356292348861695,386955,386955,0,1783433267.5276034
B,iid,54,1,1,45.96671887533739,True,0.7227,0.8229398523330689,386955,386955,0,1783433313.4947236
B,iid,55,1,1,44.39667391125113,True,0.7283,0.8009186821937561,386955,386955,0,1783433357.8917863
B,iid,56,1,1,44.36491409922019,True,0.7234,0.8188302837371826,386955,386955,0,1783433402.2570236
B,iid,57,1,1,44.52031744318083,True,0.727,0.8036118896484375,386955,386955,0,1783433446.777659
B,iid,58,1,1,44.55373214697465,True,0.7352,0.7922101842880249,386955,386955,0,1783433491.331873
B,iid,59,1,1,44.39177167089656,True,0.7201,0.8112067223548889,386955,386955,0,1783433535.7240162
B,iid,60,1,1,44.59718622779474,True,0.725,0.809095668888092,386955,386955,0,1783433580.321531
B,iid,61,1,1,44.409876621793956,True,0.7245,0.8107835587501526,386955,386955,0,1783433624.7317555
B,iid,62,1,1,44.456760820932686,True,0.7255,0.8004677299499512,386955,386955,0,1783433669.1888237
B,iid,63,1,1,44.44968009600416,True,0.7362,0.7954595860481262,386955,386955,0,1783433713.638845
B,iid,64,1,1,44.50817137910053,True,0.7275,0.819673724937439,386955,386955,0,1783433758.147346
B,iid,65,1,1,44.468429669737816,True,0.7353,0.781750970363617,386955,386955,0,1783433802.6160903
B,iid,66,1,1,44.521947271190584,True,0.709,0.8381750607490539,386955,386955,0,1783433847.1383736
B,iid,67,1,1,44.44807041110471,True,0.7212,0.8246323961257934,386955,386955,0,1783433891.5867891
B,iid,68,1,1,44.43648718902841,True,0.7389,0.7845035250663758,386955,386955,0,1783433936.0235763
B,iid,69,1,1,44.50210252404213,True,0.7343,0.7795901077270507,386955,386955,0,1783433980.5260372
B,iid,70,1,1,44.278642436955124,True,0.7262,0.811338685798645,386955,386955,0,1783434024.8050075
B,iid,71,1,1,44.29585375310853,True,0.741,0.7757876909255982,386955,386955,0,1783434069.1011775
B,iid,72,1,1,44.428248167969286,True,0.7323,0.7879385707855224,386955,386955,0,1783434113.5297894
B,iid,73,1,1,44.23575567593798,True,0.727,0.7984649550437928,386955,386955,0,1783434157.7659333
B,iid,74,1,1,44.464661797042936,True,0.736,0.7724471717834472,386955,386955,0,1783434202.2308996
B,iid,75,1,1,44.24629720579833,True,0.7407,0.7811409378051758,386955,386955,0,1783434246.4775066
B,iid,76,1,1,44.378403833601624,True,0.7372,0.7773564949989319,386955,386955,0,1783434290.8562186
B,iid,77,1,1,44.33065010327846,True,0.7339,0.780227452468872,386955,386955,0,1783434335.1872
B,iid,78,1,1,45.11343177501112,True,0.735,0.7847005881309509,386955,386955,0,1783434380.3009608
B,iid,79,1,1,44.20100884139538,True,0.7455,0.7695162322998047,386955,386955,0,1783434424.5022945
B,iid,80,1,1,44.51138782501221,True,0.7375,0.7680898601531982,386955,386955,0,1783434469.013989
B,iid,81,1,1,44.52188871568069,True,0.7354,0.7849761456489563,386955,386955,0,1783434513.5362153
B,iid,82,1,1,44.42739576101303,True,0.7274,0.8037606174468994,386955,386955,0,1783434557.9639242
B,iid,83,1,1,44.328638619277626,True,0.7451,0.7640984209060669,386955,386955,0,1783434602.2930455
B,iid,84,1,1,44.363833017647266,True,0.7458,0.752210681438446,386955,386955,0,1783434646.6572385
B,iid,85,1,1,44.358693396206945,True,0.7388,0.775386311340332,386955,386955,0,1783434691.0163069
B,iid,86,1,1,44.26168286288157,True,0.7377,0.8009722949028015,386955,386955,0,1783434735.2783449
B,iid,87,1,1,44.24538291199133,True,0.7398,0.7734849529266358,386955,386955,0,1783434779.5240695
